 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
   365    12    31  1991       1       1  hru01                  0.478     389.448    1207.583     130.247      20.670     104.840       0.000       2.583       0.043       0.026       0.004      39.957       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       2       2  hru02                  0.478     404.980    1266.938     134.938      20.670     102.928       0.000       2.583       0.043       0.026       0.004      39.296       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       3       3  hru03                  0.478     404.993    1267.056     134.846      20.671     102.924       0.000       2.583       0.043       0.026       0.004      40.468       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       4       4  hru04                  0.478     404.966    1266.890     134.904      20.670     102.929       0.000       2.583       0.043       0.026       0.004      39.286       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       5       5  hru05                  0.478     404.963    1266.832     134.891      20.670     102.932       0.000       2.583       0.043       0.026       0.004      38.587       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       6       6  hru06                  0.478     404.348    1263.518     134.619      20.664     103.029       0.000       2.583       0.043       0.026       0.004      25.843       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       7       7  hru07                  0.478     404.478    1264.345     134.655      20.666     103.003       0.000       2.583       0.043       0.026       0.004      28.796       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       8       8  hru08                  0.478     404.887    1266.851     134.848      20.672     102.923       0.000       2.583       0.043       0.026       0.004      42.843       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991       9       9  hru09                  0.478     405.017    1267.095     134.856      20.671     102.924       0.000       2.583       0.043       0.026       0.004      39.883       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      10      10  hru10                  0.478     405.063    1267.238     134.869      20.671     102.922       0.000       2.583       0.043       0.026       0.004      39.808       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      11      11  hru11                  0.478     404.848    1266.773     134.836      20.672     102.923       0.000       2.583       0.043       0.026       0.004      43.773       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      12      12  hru12                  0.478     405.045    1267.188     134.874      20.671     102.922       0.000       2.583       0.043       0.026       0.004      39.942       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      13      13  hru13                  1.995   20559.754       0.000      26.226      21.772     264.974       0.000       0.000       0.000       0.000       0.000      28.388       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.520
   365    12    31  1991      14      14  hru14                  0.478     405.094    1267.388     134.884      20.671     102.918       0.000       2.583       0.043       0.026       0.004      40.555       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      15      15  hru15                  0.478     405.134    1267.462     134.879      20.671     102.918       0.000       2.583       0.043       0.026       0.004      39.723       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      16      16  hru16                  0.478     405.201    1267.670     134.988      20.671     102.914       0.000       2.583       0.043       0.026       0.004      39.575       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      17      17  hru17                  0.478     405.152    1267.528     134.894      20.671     102.916       0.000       2.583       0.043       0.026       0.004      39.832       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      18      18  hru18                  0.478     405.226    1267.787     135.018      20.671     102.911       0.000       2.583       0.043       0.026       0.004      40.125       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      19      19  hru19                  0.478     404.930    1265.771     134.763      20.666     102.977       0.000       2.583       0.043       0.026       0.004      28.528       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      20      20  hru20                  0.478     405.232    1267.787     134.979      20.671     102.912       0.000       2.583       0.043       0.026       0.004      39.852       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      21      21  hru21                  0.478     405.227    1267.783     135.017      20.671     102.911       0.000       2.583       0.043       0.026       0.004      40.022       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      22      22  hru22                  0.478     404.893    1265.434     134.767      20.665     102.989       0.000       2.583       0.043       0.026       0.004      26.883       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      23      23  hru23                  0.478     405.226    1267.686     134.904      20.670     102.916       0.000       2.583       0.043       0.026       0.004      38.662       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      24      24  hru24                  0.478     405.245    1267.827     134.951      20.671     102.911       0.000       2.583       0.043       0.026       0.004      39.804       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      25      25  hru25                  1.996   20560.184       0.000      26.235      21.753     265.026       0.000       0.000       0.000       0.000       0.000      19.756       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.520
   365    12    31  1991      26      26  hru26                  1.995   20559.965       0.000      26.228      21.771     264.970       0.000       0.000       0.000       0.000       0.000      28.171       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.520
   365    12    31  1991      27      27  hru27                  0.478     404.813    1264.761     134.715      20.664     103.013       0.000       2.583       0.043       0.026       0.004      24.221       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      28      28  hru28                  0.478     405.323    1268.028     134.984      20.670     102.909       0.000       2.583       0.043       0.026       0.004      39.041       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      29      29  hru29                  1.995   20560.002       0.000      26.231      21.760     265.002       0.000       0.000       0.000       0.000       0.000      22.323       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.520
   365    12    31  1991      30      30  hru30                  0.478     405.352    1268.356     134.985      20.672     102.895       0.000       2.583       0.043       0.026       0.004      42.837       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      31      31  hru31                  0.478     405.008    1265.918     134.828      20.665     102.977       0.000       2.583       0.043       0.026       0.004      27.725       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      32      32  hru32                  0.478     404.784    1264.753     134.702      20.664     103.011       0.000       2.583       0.043       0.026       0.004      24.746       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      33      33  hru33                  0.478     405.100    1266.210     134.794      20.665     102.972       0.000       2.583       0.043       0.026       0.004      27.678       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      34      34  hru34                  0.478     404.956    1265.675     134.752      20.665     102.984       0.000       2.583       0.043       0.026       0.004      27.147       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      35      35  hru35                  0.478     404.895    1265.296     134.717      20.665     102.996       0.000       2.583       0.043       0.026       0.004      25.943       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      36      36  hru36                  0.478     404.859    1264.689     134.697      20.663     103.020       0.000       2.583       0.043       0.026       0.004      22.992       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      37      37  hru37                  0.478     404.592    1264.669     134.680      20.666     102.998       0.000       2.583       0.043       0.026       0.004      28.426       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      38      38  hru38                  0.478     404.869    1266.818     134.845      20.672     102.923       0.000       2.583       0.043       0.026       0.004      43.310       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      39      39  hru39                  0.478     404.865    1266.532     134.807      20.670     102.937       0.000       2.583       0.043       0.026       0.004      38.807       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      40      40  hru40                  0.478     404.648    1264.910     134.727      20.666     102.992       0.000       2.583       0.043       0.026       0.004      28.937       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      41      41  hru41                  0.478     404.856    1266.872     134.836      20.673     102.919       0.000       2.583       0.043       0.026       0.004      45.452       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      42      42  hru42                  0.478     404.860    1266.791     134.938      20.672     102.924       0.000       2.583       0.043       0.026       0.004      43.381       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      43      43  hru43                  0.478     404.471    1264.320     134.681      20.666     103.003       0.000       2.583       0.043       0.026       0.004      28.776       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      44      44  hru44                  0.478     404.853    1266.845     134.901      20.673     102.920       0.000       2.583       0.043       0.026       0.004      45.032       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      45      45  hru45                  0.478     404.567    1264.504     134.665      20.665     103.003       0.000       2.583       0.043       0.026       0.004      27.777       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      46      46  hru46                  0.478     404.867    1266.802     134.846      20.672     102.924       0.000       2.583       0.043       0.026       0.004      43.144       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      47      47  hru47                  0.478     404.508    1264.520     134.669      20.666     102.998       0.000       2.583       0.043       0.026       0.004      29.437       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      48      48  hru48                  0.478     404.519    1264.365     134.656      20.665     103.006       0.000       2.583       0.043       0.026       0.004      27.918       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      49      49  hru49                  0.478     404.678    1264.932     134.685      20.666     102.994       0.000       2.583       0.043       0.026       0.004      28.322       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      50      50  hru50                  0.478     404.413    1263.741     134.668      20.664     103.025       0.000       2.583       0.043       0.026       0.004      25.941       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      51      51  hru51                  0.478     405.128    1267.392     134.880      20.670     102.921       0.000       2.583       0.043       0.026       0.004      38.968       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      52      52  hru52                  0.478     404.734    1264.973     134.794      20.665     102.997       0.000       2.583       0.043       0.026       0.004      27.259       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      53      53  hru53                  0.478     404.943    1266.763     134.922      20.670     102.933       0.000       2.583       0.043       0.026       0.004      38.525       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      54      54  hru54                  0.478     404.361    1263.365     134.563      20.664     103.037       0.000       2.583       0.043       0.026       0.004      24.594       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      55      55  hru55                  0.478     404.206    1262.569     134.576      20.663     103.060       0.000       2.583       0.043       0.026       0.004      22.899       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      56      56  hru56                  0.478     404.409    1263.387     134.563      20.664     103.040       0.000       2.583       0.043       0.026       0.004      23.811       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      57      57  hru57                  0.478     404.595    1263.954     134.631      20.664     103.031       0.000       2.583       0.043       0.026       0.004      23.626       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      58      58  hru58                  0.478     404.553    1263.700     134.630      20.663     103.038       0.000       2.583       0.043       0.026       0.004      22.979       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      59      59  hru59                  0.478     404.510    1263.628     134.589      20.663     103.038       0.000       2.583       0.043       0.026       0.004      23.339       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      60      60  hru60                  0.478     405.028    1267.168     134.875      20.671     102.922       0.000       2.583       0.043       0.026       0.004      40.472       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      61      61  hru61                  0.478     405.158    1267.571     134.882      20.671     102.915       0.000       2.583       0.043       0.026       0.004      40.194       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      62      62  hru62                  0.478     405.148    1267.550     134.898      20.671     102.915       0.000       2.583       0.043       0.026       0.004      40.368       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      63      63  hru63                  0.478     405.282    1267.932     134.923      20.671     102.909       0.000       2.583       0.043       0.026       0.004      39.572       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      64      64  hru64                  0.478     405.244    1267.874     134.989      20.671     102.908       0.000       2.583       0.043       0.026       0.004      40.601       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      65      65  hru65                  0.478     405.314    1267.969     134.981      20.670     102.911       0.000       2.583       0.043       0.026       0.004      38.642       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      66      66  hru66                  0.478     405.313    1268.229     134.945      20.672     102.898       0.000       2.583       0.043       0.026       0.004      42.824       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      67      67  hru67                  0.478     405.270    1267.861     134.902      20.670     102.912       0.000       2.583       0.043       0.026       0.004      39.115       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      68      68  hru68                  0.478     404.904    1265.266     134.722      20.664     102.998       0.000       2.583       0.043       0.026       0.004      25.525       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      69      69  hru69                  0.478     405.019    1266.053     134.845      20.666     102.972       0.000       2.583       0.043       0.026       0.004      28.477       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      70      70  hru70                  0.478     405.053    1266.207     134.794      20.666     102.968       0.000       2.583       0.043       0.026       0.004      28.824       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      71      71  hru71                  0.478     405.208    1266.626     134.827      20.666     102.963       0.000       2.583       0.043       0.026       0.004      28.202       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      72      72  hru72                  0.478     405.205    1266.562     134.825      20.665     102.965       0.000       2.583       0.043       0.026       0.004      27.777       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      73      73  hru73                  0.478     404.844    1266.792     134.846      20.672     102.922       0.000       2.583       0.043       0.026       0.004      44.465       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      74      74  hru74                  0.478     404.837    1266.716     134.820      20.672     102.925       0.000       2.583       0.043       0.026       0.004      43.324       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      75      75  hru75                  0.000       0.000       0.000      27.896      21.811       0.000       0.000       0.000       0.000       0.000       0.000      43.228       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.478
   365    12    31  1991      76      76  hru76                  0.478     404.321    1263.223     134.573      20.664     103.040       0.000       2.583       0.043       0.026       0.004      24.526       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      77      77  hru77                  0.478     404.528    1263.696     134.631      20.663     103.036       0.000       2.583       0.043       0.026       0.004      23.399       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      78      78  hru78                  1.995   20559.902       0.000      26.234      21.751     265.046       0.000       0.000       0.000       0.000       0.000      18.695       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.520
   365    12    31  1991      79      79  hru79                  0.000       0.000       0.000      27.896      21.811       0.000       0.000       0.000       0.000       0.000       0.000      43.271       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.478
   365    12    31  1991      80      80  hru80                  0.478     405.046    1266.112     134.793      20.666     102.972       0.000       2.583       0.043       0.026       0.004      28.262       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      81      81  hru81                  0.478     405.023    1265.596     134.751      20.664     102.993       0.000       2.583       0.043       0.026       0.004      25.199       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      82      82  hru82                  0.478     405.065    1265.858     134.805      20.665     102.985       0.000       2.583       0.043       0.026       0.004      26.027       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      83      83  hru83                  0.478     405.281    1266.690     134.879      20.665     102.966       0.000       2.583       0.043       0.026       0.004      26.897       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      84      84  hru84                  0.478     405.412    1267.308     134.916      20.666     102.949       0.000       2.583       0.043       0.026       0.004      28.384       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      85      85  hru85                  0.478     405.604    1269.026     135.005      20.671     102.888       0.000       2.583       0.043       0.026       0.004      40.374       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      86      86  hru86                  0.478     405.251    1266.678     134.831      20.665     102.964       0.000       2.583       0.043       0.026       0.004      27.525       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      87      87  hru87                  0.478     405.018    1265.555     134.736      20.664     102.995       0.000       2.583       0.043       0.026       0.004      25.032       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      88      88  hru88                  0.478     405.367    1267.097     134.853      20.665     102.955       0.000       2.583       0.043       0.026       0.004      27.873       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      89      89  hru89                  0.478     405.153    1266.410     134.863      20.665     102.968       0.000       2.583       0.043       0.026       0.004      27.889       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      90      90  hru90                  0.478     405.257    1266.741     134.825      20.665     102.962       0.000       2.583       0.043       0.026       0.004      27.853       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   365    12    31  1991      91      91  hru91                  0.478     405.264    1266.794     134.842      20.665     102.960       0.000       2.583       0.043       0.026       0.004      28.096       0.000      30.411      12.176      21.293      24.510       0.000       0.000       0.246
   366    12    31  1992       1       1  hru01                  0.000       0.000       0.000      17.870      20.517       0.000       0.000       0.000       0.000       0.000       0.000      57.083       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       2       2  hru02                  0.000       0.000       0.000      18.744      20.517       0.000       0.000       0.000       0.000       0.000       0.000      55.249       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       3       3  hru03                  0.000       0.000       0.000      18.745      20.517       0.000       0.000       0.000       0.000       0.000       0.000      57.939       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       4       4  hru04                  0.000       0.000       0.000      18.768      20.517       0.000       0.000       0.000       0.000       0.000       0.000      55.223       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       5       5  hru05                  0.000       0.000       0.000      18.777      20.517       0.000       0.000       0.000       0.000       0.000       0.000      53.608       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       6       6  hru06                  1.469    3165.401    5720.172     101.714      20.829      95.921       0.000      30.868       0.035       0.000       0.021      28.746       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       7       7  hru07                  0.000       0.000       0.000      18.714      20.514       0.000       0.000       0.000       0.000       0.000       0.000      36.354       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       8       8  hru08                  0.000       0.000       0.000      18.743      20.518       0.000       0.000       0.000       0.000       0.000       0.000      63.291       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992       9       9  hru09                  0.000       0.000       0.000      18.736      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.615       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      10      10  hru10                  0.000       0.000       0.000      18.736      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.453       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      11      11  hru11                  0.000       0.000       0.000      18.739      20.518       0.000       0.000       0.000       0.000       0.000       0.000      65.236       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      12      12  hru12                  0.000       0.000       0.000      18.740      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.757       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      13      13  hru13                  1.289   20559.752       0.000       7.556      21.889     251.131       0.000       0.000       0.000       0.000       0.000      44.812       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.516
   366    12    31  1992      14      14  hru14                  0.000       0.000       0.000      18.752      20.517       0.000       0.000       0.000       0.000       0.000       0.000      58.168       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      15      15  hru15                  0.000       0.000       0.000      18.752      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.275       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      16      16  hru16                  0.000       0.000       0.000      18.793      20.517       0.000       0.000       0.000       0.000       0.000       0.000      55.952       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      17      17  hru17                  0.000       0.000       0.000      18.752      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.531       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      18      18  hru18                  0.000       0.000       0.000      18.766      20.517       0.000       0.000       0.000       0.000       0.000       0.000      57.224       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      19      19  hru19                  0.000       0.000       0.000      18.716      20.514       0.000       0.000       0.000       0.000       0.000       0.000      36.024       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      20      20  hru20                  0.000       0.000       0.000      18.768      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.599       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      21      21  hru21                  0.000       0.000       0.000      18.762      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.990       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      22      22  hru22                  1.721    2447.329    4451.178      91.766      20.761      81.929       0.000      31.872       0.042       0.030       0.023      30.616       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      23      23  hru23                  0.000       0.000       0.000      18.765      20.517       0.000       0.000       0.000       0.000       0.000       0.000      53.851       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      24      24  hru24                  0.000       0.000       0.000      18.765      20.517       0.000       0.000       0.000       0.000       0.000       0.000      56.492       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      25      25  hru25                  1.289   20560.184       0.000       7.572      21.848     255.712       0.000       0.000       0.000       0.000       0.000      29.164       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.516
   366    12    31  1992      26      26  hru26                  1.289   20559.965       0.000       7.560      21.888     251.090       0.000       0.000       0.000       0.000       0.000      44.232       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.516
   366    12    31  1992      27      27  hru27                  1.077    3786.780    6708.603     113.632      20.904     114.850       0.000      28.346       0.045       0.000       0.022      25.611       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      28      28  hru28                  0.000       0.000       0.000      18.759      20.517       0.000       0.000       0.000       0.000       0.000       0.000      54.748       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      29      29  hru29                  1.289   20560.002       0.000       7.566      21.862     254.198       0.000       0.000       0.000       0.000       0.000      33.998       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.516
   366    12    31  1992      30      30  hru30                  0.000       0.000       0.000      18.792      20.518       0.000       0.000       0.000       0.000       0.000       0.000      63.470       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      31      31  hru31                  0.000       0.000       0.000      18.729      20.514       0.000       0.000       0.000       0.000       0.000       0.000      34.870       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      32      32  hru32                  1.209    3710.632    6569.760     111.867      20.890     108.462       0.000      29.331       0.040       0.000       0.022      26.489       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      33      33  hru33                  0.000       0.000       0.000      18.748      20.514       0.000       0.000       0.000       0.000       0.000       0.000      34.822       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      34      34  hru34                  0.000       0.000       0.000      18.734      20.514       0.000       0.000       0.000       0.000       0.000       0.000      34.074       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      35      35  hru35                  1.538    3121.209    5646.276     101.086      20.825      94.252       0.000      30.922       0.033       0.000       0.021      28.909       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      36      36  hru36                  0.959    3729.073    6277.180     112.147      20.916     120.643       0.000      22.642       0.047       0.000       0.019      23.924       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.469
   366    12    31  1992      37      37  hru37                  0.000       0.000       0.000      18.732      20.514       0.000       0.000       0.000       0.000       0.000       0.000      35.848       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      38      38  hru38                  0.000       0.000       0.000      18.750      20.518       0.000       0.000       0.000       0.000       0.000       0.000      64.282       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      39      39  hru39                  0.000       0.000       0.000      18.760      20.517       0.000       0.000       0.000       0.000       0.000       0.000      54.094       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      40      40  hru40                  0.000       0.000       0.000      18.719      20.514       0.000       0.000       0.000       0.000       0.000       0.000      36.522       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      41      41  hru41                  0.000       0.000       0.000      18.743      20.518       0.000       0.000       0.000       0.000       0.000       0.000      68.640       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      42      42  hru42                  0.000       0.000       0.000      18.733      20.518       0.000       0.000       0.000       0.000       0.000       0.000      64.425       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      43      43  hru43                  0.000       0.000       0.000      18.718      20.514       0.000       0.000       0.000       0.000       0.000       0.000      36.314       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      44      44  hru44                  0.000       0.000       0.000      18.750      20.518       0.000       0.000       0.000       0.000       0.000       0.000      67.798       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      45      45  hru45                  0.000       0.000       0.000      18.707      20.514       0.000       0.000       0.000       0.000       0.000       0.000      34.939       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      46      46  hru46                  0.000       0.000       0.000      18.730      20.518       0.000       0.000       0.000       0.000       0.000       0.000      63.927       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
   366    12    31  1992      47      47  hru47                  0.000       0.000       0.000      18.716      20.515       0.000       0.000       0.000       0.000       0.000       0.000      37.188       0.000      30.210      12.104      21.157      24.511       0.000       0.000       0.472
