 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor      temp_stor         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in        temp_in        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out       temp_out
                                                                      ha           ha-m           ha-m           ha-m           m^3/s          mtons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc          m^3/s          mtons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc          m^3/s          mtons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
   365    12    31  1993      15      15  cha15                0.1557E-01     0.8376E-02     0.1883E-01     0.1364E+00     0.1333E-01     0.9967E-21     0.1399E-10     0.4198E-10     0.1399E-10     0.1399E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9967E-09     0.9967E-09     0.9967E-09     0.9967E-09     0.9967E-09     0.0000E+00     0.0000E+00     0.3545E+00     0.1640E-03     0.4584E+03     0.3038E+02     0.4960E+02     0.8360E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2536E+01     0.8378E+01     0.2247E+02     0.1125E+03     0.5151E+02     0.0000E+00     0.0000E+00     0.3545E+00     0.1640E-06     0.4584E+03     0.3038E+02     0.4960E+02     0.8360E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2536E+01     0.8378E+01     0.2247E+02     0.1125E+03     0.5151E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      16      16  cha16                0.2159E-01     0.1161E-01     0.2610E-01     0.1891E+00     0.1642E+00     0.1740E-20     0.4118E-10     0.1236E-09     0.4118E-10     0.4118E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1740E-08     0.1740E-08     0.1740E-08     0.1740E-08     0.1740E-08     0.0000E+00     0.0000E+00     0.6171E+00     0.1859E-03     0.5218E+03     0.3441E+02     0.1841E+02     0.7225E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2756E+01     0.9105E+01     0.2442E+02     0.1223E+03     0.5598E+02     0.0000E+00     0.0000E+00     0.6171E+00     0.1859E-06     0.5218E+03     0.3441E+02     0.1841E+02     0.7225E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2756E+01     0.9105E+01     0.2442E+02     0.1223E+03     0.5598E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      17      17  cha17                0.5511E-02     0.2964E-02     0.6663E-02     0.4828E-01     0.1021E-01     0.8986E-21     0.1108E-10     0.3324E-10     0.1108E-10     0.1108E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8986E-09     0.8986E-09     0.8986E-09     0.8986E-09     0.8986E-09     0.0000E+00     0.0000E+00     0.1571E+00     0.1157E-06     0.5943E+00     0.3854E-01     0.3324E+01     0.4092E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1971E-02     0.5852E-02     0.1522E-01     0.7511E-01     0.3453E-01     0.0000E+00     0.0000E+00     0.1571E+00     0.1157E-09     0.5943E+00     0.3854E-01     0.3324E+01     0.4092E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1971E-02     0.5852E-02     0.1522E-01     0.7511E-01     0.3453E-01     0.0000E+00     0.0000E+00
   365    12    31  1993      18      18  cha18                0.2808E-02     0.1510E-02     0.3394E-02     0.2459E-01     0.1555E-01     0.7808E-21     0.1441E-10     0.4322E-10     0.1441E-10     0.1441E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7808E-09     0.7808E-09     0.7808E-09     0.7808E-09     0.7808E-09     0.0000E+00     0.0000E+00     0.4662E+00     0.2595E-03     0.6343E+03     0.4223E+02     0.5870E+02     0.1071E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3997E+01     0.1320E+02     0.3541E+02     0.1773E+03     0.8118E+02     0.0000E+00     0.0000E+00     0.4662E+00     0.2595E-06     0.6343E+03     0.4223E+02     0.5870E+02     0.1071E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3997E+01     0.1320E+02     0.3541E+02     0.1773E+03     0.8118E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      19      19  cha19                0.2226E-01     0.1197E-01     0.2691E-01     0.1950E+00     0.2362E-01     0.1107E-20     0.1982E-10     0.5947E-10     0.1982E-10     0.1982E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1107E-08     0.1107E-08     0.1107E-08     0.1107E-08     0.1107E-08     0.0000E+00     0.0000E+00     0.4531E+00     0.2877E-03     0.6361E+03     0.4248E+02     0.5211E+02     0.9529E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4420E+01     0.1460E+02     0.3916E+02     0.1961E+03     0.8977E+02     0.0000E+00     0.0000E+00     0.4530E+00     0.2877E-06     0.6361E+03     0.4248E+02     0.5211E+02     0.9529E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4420E+01     0.1460E+02     0.3916E+02     0.1961E+03     0.8977E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      20      20  cha20                0.8040E-02     0.4324E-02     0.9720E-02     0.7043E-01     0.1802E-01     0.8459E-21     0.1515E-10     0.4545E-10     0.1515E-10     0.1515E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8459E-09     0.8459E-09     0.8459E-09     0.8459E-09     0.8459E-09     0.0000E+00     0.0000E+00     0.4530E+00     0.2868E-03     0.6356E+03     0.4245E+02     0.5221E+02     0.9849E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4407E+01     0.1456E+02     0.3905E+02     0.1956E+03     0.8952E+02     0.0000E+00     0.0000E+00     0.4530E+00     0.2868E-06     0.6356E+03     0.4245E+02     0.5221E+02     0.9849E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4407E+01     0.1456E+02     0.3905E+02     0.1956E+03     0.8952E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      21      21  cha21                0.5075E+00     0.2729E+00     0.6135E+00     0.4445E+01     0.7609E+02     0.2027E-19     0.2746E-07     0.7906E-07     0.5923E-07     0.2633E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1516E-05     0.1516E-05     0.1516E-05     0.1516E-05     0.1516E-05     0.0000E+00     0.0000E+00     0.3667E+02     0.1837E-03     0.3395E+05     0.2249E+04     0.2533E+04     0.1170E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1946E+03     0.6428E+03     0.1724E+04     0.8634E+04     0.3952E+04     0.0000E+00     0.0000E+00     0.3667E+02     0.1837E-06     0.3395E+05     0.2249E+04     0.2533E+04     0.1170E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1946E+03     0.6428E+03     0.1724E+04     0.8634E+04     0.3952E+04     0.0000E+00     0.0000E+00
   365    12    31  1993      22      22  cha22                0.2697E+00     0.1450E+00     0.3260E+00     0.2362E+01     0.6019E+02     0.2239E-19     0.2156E-07     0.6468E-07     0.2156E-07     0.2156E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1192E-05     0.1192E-05     0.1192E-05     0.1192E-05     0.1192E-05     0.0000E+00     0.0000E+00     0.2777E+02     0.6921E-04     0.2630E+05     0.1744E+04     0.1893E+04     0.9108E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1545E+03     0.5104E+03     0.1369E+04     0.6856E+04     0.3138E+04     0.0000E+00     0.0000E+00     0.2777E+02     0.6921E-07     0.2630E+05     0.1744E+04     0.1893E+04     0.9108E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1545E+03     0.5104E+03     0.1369E+04     0.6856E+04     0.3138E+04     0.0000E+00     0.0000E+00
   365    12    31  1993      23      23  cha23                0.8455E-01     0.4547E-01     0.1022E+00     0.7406E+00     0.1780E+01     0.9572E-21     0.4491E-09     0.1347E-08     0.4491E-09     0.4491E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2466E-07     0.2466E-07     0.2466E-07     0.2466E-07     0.2466E-07     0.0000E+00     0.0000E+00     0.1300E+02     0.1028E-03     0.8804E+04     0.5797E+03     0.3969E+03     0.7715E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4435E+02     0.1465E+03     0.3930E+03     0.1968E+04     0.9008E+03     0.0000E+00     0.0000E+00     0.1300E+02     0.1028E-06     0.8804E+04     0.5797E+03     0.3969E+03     0.7715E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4435E+02     0.1465E+03     0.3930E+03     0.1968E+04     0.9008E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      24      24  cha24                0.1342E+00     0.7217E-01     0.1622E+00     0.1176E+01     0.1204E+01     0.6884E-21     0.2972E-09     0.8916E-09     0.2972E-09     0.2972E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1526E-07     0.1526E-07     0.1526E-07     0.1526E-07     0.1526E-07     0.0000E+00     0.0000E+00     0.1192E+02     0.1348E-03     0.7899E+04     0.5200E+03     0.3338E+03     0.6772E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3978E+02     0.1314E+03     0.3525E+03     0.1765E+04     0.8080E+03     0.0000E+00     0.0000E+00     0.1192E+02     0.1348E-06     0.7899E+04     0.5200E+03     0.3338E+03     0.6772E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3978E+02     0.1314E+03     0.3525E+03     0.1765E+04     0.8080E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      25      25  cha25                0.1625E-01     0.8737E-02     0.1964E-01     0.1423E+00     0.3034E+02     0.4715E-20     0.1056E-07     0.2672E-07     0.5795E-07     0.8872E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5867E-06     0.5867E-06     0.5867E-06     0.5867E-06     0.5867E-06     0.0000E+00     0.0000E+00     0.8374E+01     0.5015E-07     0.6961E+04     0.4595E+03     0.4962E+03     0.2574E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3704E+02     0.1224E+03     0.3282E+03     0.1644E+04     0.7524E+03     0.0000E+00     0.0000E+00     0.8374E+01     0.5015E-10     0.6961E+04     0.4595E+03     0.4962E+03     0.2574E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3704E+02     0.1224E+03     0.3282E+03     0.1644E+04     0.7524E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      26      26  cha26                0.9014E-01     0.4848E-01     0.1090E+00     0.7896E+00     0.1524E+01     0.8958E-21     0.3592E-09     0.1078E-08     0.3592E-09     0.3592E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1790E-07     0.1790E-07     0.1790E-07     0.1790E-07     0.1790E-07     0.0000E+00     0.0000E+00     0.1124E+02     0.5287E-07     0.6954E+04     0.4570E+03     0.2536E+03     0.6757E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3344E+02     0.1105E+03     0.2963E+03     0.1484E+04     0.6791E+03     0.0000E+00     0.0000E+00     0.1124E+02     0.5287E-10     0.6954E+04     0.4570E+03     0.2536E+03     0.6757E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3344E+02     0.1105E+03     0.2963E+03     0.1484E+04     0.6791E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      27      27  cha27                0.3710E-01     0.1995E-01     0.4486E-01     0.3250E+00     0.1723E+01     0.9551E-21     0.4010E-09     0.1203E-08     0.4010E-09     0.4010E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1898E-07     0.1898E-07     0.1898E-07     0.1898E-07     0.1898E-07     0.0000E+00     0.0000E+00     0.1094E+02     0.8604E-08     0.6954E+04     0.4569E+03     0.2518E+03     0.6751E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3344E+02     0.1104E+03     0.2963E+03     0.1484E+04     0.6791E+03     0.0000E+00     0.0000E+00     0.1094E+02     0.8604E-11     0.6954E+04     0.4569E+03     0.2518E+03     0.6751E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3344E+02     0.1104E+03     0.2963E+03     0.1484E+04     0.6791E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      28      28  cha28                0.2258E-01     0.1214E-01     0.2730E-01     0.1978E+00     0.1882E+01     0.1284E-20     0.4365E-09     0.1310E-08     0.4365E-09     0.4365E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1980E-07     0.1980E-07     0.1980E-07     0.1980E-07     0.1980E-07     0.0000E+00     0.0000E+00     0.1029E+02     0.9775E-05     0.6434E+04     0.4227E+03     0.2350E+03     0.6743E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3059E+02     0.1010E+03     0.2710E+03     0.1357E+04     0.6212E+03     0.0000E+00     0.0000E+00     0.1029E+02     0.9775E-08     0.6434E+04     0.4227E+03     0.2350E+03     0.6743E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3059E+02     0.1010E+03     0.2710E+03     0.1357E+04     0.6212E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      29      29  cha29                0.2549E-01     0.1371E-01     0.3082E-01     0.2233E+00     0.1422E-01     0.2690E-20     0.4261E-10     0.1278E-09     0.4261E-10     0.4261E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2690E-08     0.2690E-08     0.2690E-08     0.2690E-08     0.2690E-08     0.0000E+00     0.0000E+00     0.3982E+00     0.2004E-03     0.5904E+03     0.3914E+02     0.9354E+02     0.1279E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3189E+01     0.1053E+02     0.2825E+02     0.1415E+03     0.6476E+02     0.0000E+00     0.0000E+00     0.3982E+00     0.2004E-06     0.5904E+03     0.3914E+02     0.9354E+02     0.1279E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3189E+01     0.1053E+02     0.2825E+02     0.1415E+03     0.6476E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      30      30  cha30                0.3023E-01     0.1626E-01     0.3654E-01     0.2648E+00     0.3057E+02     0.2751E-19     0.8481E-08     0.2544E-07     0.8481E-08     0.8481E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5576E-06     0.5576E-06     0.5576E-06     0.5576E-06     0.5576E-06     0.0000E+00     0.0000E+00     0.7969E+01     0.4371E-05     0.6370E+04     0.4204E+03     0.4005E+03     0.2561E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3385E+02     0.1118E+03     0.3000E+03     0.1502E+04     0.6876E+03     0.0000E+00     0.0000E+00     0.7969E+01     0.4371E-08     0.6370E+04     0.4204E+03     0.4005E+03     0.2561E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3385E+02     0.1118E+03     0.3000E+03     0.1502E+04     0.6876E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      31      31  cha31                0.1385E+00     0.7449E-01     0.1675E+00     0.1213E+01     0.3081E+02     0.3238E-19     0.8098E-08     0.2429E-07     0.8098E-08     0.8098E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5047E-06     0.5047E-06     0.5047E-06     0.5047E-06     0.5047E-06     0.0000E+00     0.0000E+00     0.7578E+01     0.1571E-03     0.5819E+04     0.3837E+03     0.3075E+03     0.2548E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3076E+02     0.1016E+03     0.2726E+03     0.1365E+04     0.6248E+03     0.0000E+00     0.0000E+00     0.7578E+01     0.1571E-06     0.5819E+04     0.3837E+03     0.3075E+03     0.2548E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3076E+02     0.1016E+03     0.2726E+03     0.1365E+04     0.6248E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      32      32  cha32                0.1227E+00     0.6600E-01     0.1484E+00     0.1075E+01     0.2660E+02     0.2807E-19     0.6405E-08     0.1922E-07     0.6405E-08     0.6405E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3681E-06     0.3681E-06     0.3681E-06     0.3681E-06     0.3681E-06     0.0000E+00     0.0000E+00     0.5500E+01     0.1010E-03     0.3728E+04     0.2455E+03     0.1558E+03     0.2514E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1926E+02     0.6362E+02     0.1706E+03     0.8546E+03     0.3912E+03     0.0000E+00     0.0000E+00     0.5500E+01     0.1010E-06     0.3728E+04     0.2455E+03     0.1558E+03     0.2514E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1926E+02     0.6362E+02     0.1706E+03     0.8546E+03     0.3912E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      33      33  cha33                0.3731E-01     0.2006E-01     0.4510E-01     0.3268E+00     0.9398E+01     0.4055E-19     0.2694E-08     0.8081E-08     0.2694E-08     0.2694E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2033E-06     0.2033E-06     0.2033E-06     0.2033E-06     0.2033E-06     0.0000E+00     0.0000E+00     0.1743E+01     0.3975E-04     0.1606E+04     0.1062E+03     0.7227E+02     0.2294E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8996E+01     0.2972E+02     0.7971E+02     0.3992E+03     0.1827E+03     0.0000E+00     0.0000E+00     0.1743E+01     0.3975E-07     0.1606E+04     0.1062E+03     0.7227E+02     0.2294E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8996E+01     0.2972E+02     0.7971E+02     0.3992E+03     0.1827E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      34      34  cha34                0.7685E-01     0.4133E-01     0.9291E-01     0.6732E+00     0.4365E+00     0.1027E-20     0.1267E-09     0.3801E-09     0.1267E-09     0.1267E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8533E-08     0.8533E-08     0.8533E-08     0.8533E-08     0.8533E-08     0.0000E+00     0.0000E+00     0.3541E+01     0.1038E-03     0.3007E+04     0.1986E+03     0.1642E+03     0.1054E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1620E+02     0.5352E+02     0.1436E+03     0.7189E+03     0.3291E+03     0.0000E+00     0.0000E+00     0.3541E+01     0.1038E-06     0.3007E+04     0.1986E+03     0.1642E+03     0.1054E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1620E+02     0.5352E+02     0.1436E+03     0.7189E+03     0.3291E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      35      35  cha35                0.1464E+00     0.7871E-01     0.1769E+00     0.1282E+01     0.4156E+00     0.4786E-21     0.9905E-10     0.2971E-09     0.9905E-10     0.9905E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5524E-08     0.5524E-08     0.5524E-08     0.5524E-08     0.5524E-08     0.0000E+00     0.0000E+00     0.4748E+01     0.5323E-04     0.3103E+04     0.2043E+03     0.1322E+03     0.2505E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1611E+02     0.5321E+02     0.1427E+03     0.7148E+03     0.3272E+03     0.0000E+00     0.0000E+00     0.4748E+01     0.5323E-07     0.3103E+04     0.2043E+03     0.1322E+03     0.2505E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1611E+02     0.5321E+02     0.1427E+03     0.7148E+03     0.3272E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      36      36  cha36                0.3921E-01     0.2109E-01     0.4741E-01     0.3435E+00     0.7011E+01     0.4967E-19     0.2122E-08     0.6367E-08     0.2122E-08     0.2122E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1353E-06     0.1353E-06     0.1353E-06     0.1353E-06     0.1353E-06     0.0000E+00     0.0000E+00     0.1245E+01     0.1679E-03     0.1191E+04     0.7886E+02     0.5752E+02     0.1694E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6877E+01     0.2272E+02     0.6093E+02     0.3051E+03     0.1397E+03     0.0000E+00     0.0000E+00     0.1245E+01     0.1679E-06     0.1191E+04     0.7886E+02     0.5752E+02     0.1694E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6877E+01     0.2272E+02     0.6093E+02     0.3051E+03     0.1397E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      37      37  cha37                0.2629E-01     0.1414E-01     0.3178E-01     0.2303E+00     0.5504E-01     0.5718E-21     0.1328E-10     0.3983E-10     0.1328E-10     0.1328E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5718E-09     0.5718E-09     0.5718E-09     0.5718E-09     0.5718E-09     0.0000E+00     0.0000E+00     0.6061E+00     0.1927E-03     0.5193E+03     0.3428E+02     0.1676E+02     0.7084E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2851E+01     0.9418E+01     0.2526E+02     0.1265E+03     0.5791E+02     0.0000E+00     0.0000E+00     0.6060E+00     0.1927E-06     0.5193E+03     0.3428E+02     0.1676E+02     0.7084E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2851E+01     0.9418E+01     0.2526E+02     0.1265E+03     0.5791E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      38      38  cha38                0.2755E-01     0.1482E-01     0.3331E-01     0.2413E+00     0.3178E-01     0.9160E-21     0.2803E-10     0.8409E-10     0.2803E-10     0.2803E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9160E-09     0.9160E-09     0.9160E-09     0.9160E-09     0.9160E-09     0.0000E+00     0.0000E+00     0.7731E+00     0.4783E-03     0.1074E+04     0.7170E+02     0.9273E+02     0.1707E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7353E+01     0.2429E+02     0.6515E+02     0.3263E+03     0.1493E+03     0.0000E+00     0.0000E+00     0.7730E+00     0.4783E-06     0.1074E+04     0.7170E+02     0.9273E+02     0.1707E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7353E+01     0.2429E+02     0.6515E+02     0.3263E+03     0.1493E+03     0.0000E+00     0.0000E+00
   365    12    31  1993      39      39  cha39                0.4893E-02     0.2631E-02     0.5915E-02     0.4286E-01     0.2245E-01     0.1888E-20     0.2022E-10     0.6065E-10     0.2022E-10     0.2022E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1888E-08     0.1888E-08     0.1888E-08     0.1888E-08     0.1888E-08     0.0000E+00     0.0000E+00     0.2706E+00     0.1502E-03     0.3701E+03     0.2462E+02     0.3333E+02     0.5796E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2314E+01     0.7645E+01     0.2051E+02     0.1027E+03     0.4701E+02     0.0000E+00     0.0000E+00     0.2706E+00     0.1502E-06     0.3701E+03     0.2462E+02     0.3333E+02     0.5796E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2314E+01     0.7645E+01     0.2051E+02     0.1027E+03     0.4701E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      40      40  cha40                0.2025E-01     0.1089E-01     0.2448E-01     0.1773E+00     0.1071E+00     0.9768E-21     0.3035E-10     0.9104E-10     0.3035E-10     0.3035E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2624E-08     0.2624E-08     0.2624E-08     0.2624E-08     0.2624E-08     0.0000E+00     0.0000E+00     0.8654E+00     0.5468E-04     0.6239E+03     0.4110E+02     0.3449E+02     0.9377E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2982E+01     0.9849E+01     0.2642E+02     0.1323E+03     0.6056E+02     0.0000E+00     0.0000E+00     0.8654E+00     0.5468E-07     0.6239E+03     0.4110E+02     0.3449E+02     0.9377E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2982E+01     0.9849E+01     0.2642E+02     0.1323E+03     0.6056E+02     0.0000E+00     0.0000E+00
   365    12    31  1993      41      41  cha41                0.1088E-01     0.5852E-02     0.1315E-01     0.9532E-01     0.1730E-01     0.8447E-21     0.1407E-10     0.4220E-10     0.1407E-10     0.1407E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8447E-09     0.8447E-09     0.8447E-09     0.8447E-09     0.8447E-09     0.0000E+00     0.0000E+00     0.4209E+00     0.2779E-03     0.5965E+03     0.3989E+02     0.4694E+02     0.9024E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4267E+01     0.1409E+02     0.3781E+02     0.1893E+03     0.8666E+02     0.0000E+00     0.0000E+00     0.4209E+00     0.2779E-06     0.5965E+03     0.3989E+02     0.4694E+02     0.9024E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4267E+01     0.1409E+02     0.3781E+02     0.1893E+03     0.8666E+02     0.0000E+00     0.0000E+00
