	20	0	111	2	5	13	2	-1	2
	12	112	170	2	-1	-1	1	-1	1
	2	171	254	11	20	12	2	-1	3
	4	255	319	11	-1	-1	1	-1	1
	28	320	329	-1	11	3	2	0	5
	11	330	382	28	2	4	2	-1	4
	13	383	417	20	-1	-1	1	-1	1
	5	418	433	20	-1	-1	1	-1	1
	3	434	498	28	-1	-1	1	-1	1
